Exporter,Importer,Year,Value
Morocco,Sierra Leone,2020,10090.318
Morocco,India,2020,1450261.245
Morocco,Singapore,2020,237601.096
Morocco,Slovakia,2020,100701.1
Morocco,Viet Nam,2020,21314.285
Morocco,Slovenia,2020,77890.477
Morocco,Somalia,2020,482.771
Morocco,South Africa,2020,55918.361
Morocco,Zimbabwe,2020,1429.143
Morocco,Spain,2020,6962204.168
Morocco,Sudan,2020,5271.115
Morocco,Suriname,2020,521.128
Morocco,Eswatini,2020,1251.405
Morocco,Sweden,2020,109636.533
Morocco,Switzerland,2020,266346.227
Morocco,Syria,2020,47612.408
Morocco,Tajikistan,2020,78.41499999999999
Morocco,Thailand,2020,45051.959
Morocco,Togo,2020,57135.479
Morocco,Tonga,2020,187.626
Morocco,Trinidad and Tobago,2020,3620.049
Morocco,United Arab Emirates,2020,135241.514
Morocco,Tunisia,2020,111389.571
Morocco,Türkiye,2020,786272.895
Morocco,Turkmenistan,2020,219.288
Morocco,Uganda,2020,2778.59
Morocco,Ukraine,2020,97903.954
Morocco,North Macedonia,2020,26528.415
Morocco,Egypt,2020,95976.624
Morocco,United Kingdom,2020,766833.135
Morocco,United Rep. of Tanzania,2020,30179.332
Morocco,USA,2020,1141804.775
Morocco,Burkina Faso,2020,70217.163
Morocco,Uruguay,2020,27242.399
Morocco,Uzbekistan,2020,1215.345
Morocco,Venezuela,2020,1180.594
Morocco,Wallis and Futuna Isds,2020,72.328
Morocco,Yemen,2020,3762.301
Morocco,Zambia,2020,14863.065
Mozambique,Afghanistan,2020,44.555
Mozambique,Angola,2020,9562.277
Mozambique,Azerbaijan,2020,4.376
Mozambique,Argentina,2020,4804.259
Mozambique,Australia,2020,22730.246
Mozambique,Austria,2020,18406.627
Mozambique,Bahamas,2020,7.67
Mozambique,Bahrain,2020,154.44
Mozambique,Bangladesh,2020,4134.993
Mozambique,Armenia,2020,0.946
Mozambique,Belgium,2020,20214.645
Mozambique,Bermuda,2020,0.205
Mozambique,Bolivia (Plurinational State of),2020,16.318
Mozambique,Bosnia Herzegovina,2020,0.216
Mozambique,Botswana,2020,20951.484000000004
Mozambique,Brazil,2020,65346.131
Mozambique,Belize,2020,0.279
Mozambique,Br. Virgin Isds,2020,20818.513
Mozambique,Bulgaria,2020,153.277
Mozambique,Myanmar,2020,2084.3660000000004
Mozambique,Burundi,2020,2258.389
Mozambique,Belarus,2020,44.876
Mozambique,Cambodia,2020,287.982
Mozambique,Cameroon,2020,624.541
Mozambique,Canada,2020,22634.445000000003
Mozambique,Central African Rep.,2020,0.348
Mozambique,Sri Lanka,2020,220.024
Mozambique,Chad,2020,10.857
Mozambique,Chile,2020,347.795
Mozambique,China,2020,429184.404
Mozambique,Colombia,2020,16.034
Mozambique,Comoros,2020,746.4359999999999
Mozambique,Congo,2020,384.796
Mozambique,Dem. Rep. of the Congo,2020,2969.65
Mozambique,Cook Isds,2020,0.12
Mozambique,Costa Rica,2020,22.365
Mozambique,Croatia,2020,2688.536
Mozambique,Cuba,2020,110.233
Mozambique,Cyprus,2020,9.614999999999998
Mozambique,Czechia,2020,45320.815
Mozambique,Denmark,2020,447.468
Mozambique,Dominican Rep.,2020,1253.836
Mozambique,Ecuador,2020,10.062
Mozambique,El Salvador,2020,1.636
Mozambique,Ethiopia,2020,173.003
Mozambique,Eritrea,2020,2.211
Mozambique,Estonia,2020,30.982
Mozambique,Fiji,2020,11.858
Mozambique,Finland,2020,4483.034000000001
Mozambique,France,2020,48246.455
Mozambique,French Polynesia,2020,1.536
Mozambique,Gabon,2020,1.961
Mozambique,Gambia,2020,16.995
Mozambique,Germany,2020,147620.091
Mozambique,Ghana,2020,69.881
Mozambique,Greece,2020,62592.634
Mozambique,Guatemala,2020,0.955
Mozambique,Guyana,2020,3.541
Mozambique,"China, Hong Kong SAR",2020,41649.398
Mozambique,Hungary,2020,3695.526
Mozambique,Iceland,2020,0.586
Mozambique,Indonesia,2020,7984.42
Mozambique,Iraq,2020,30.622
Mozambique,Ireland,2020,1815.478
Mozambique,Israel,2020,246.189
Mozambique,Italy,2020,337040.554
Mozambique,Côte d'Ivoire,2020,55.191
Mozambique,Japan,2020,70996.474
Mozambique,Kazakhstan,2020,142.03
Mozambique,Jordan,2020,1291.7489999999998
Mozambique,Kenya,2020,24411.091
Mozambique,Dem. People's Rep. of Korea,2020,349.997
Mozambique,Rep. of Korea,2020,189915.15
Mozambique,Kuwait,2020,118.557
Mozambique,Lebanon,2020,807.0319999999999
Mozambique,Lesotho,2020,2874.682
Mozambique,Latvia,2020,84.571
Mozambique,Liberia,2020,7.253
Mozambique,Lithuania,2020,364.362
Mozambique,Luxembourg,2020,2446.427
Mozambique,"China, Macao SAR",2020,0.897
Mozambique,Madagascar,2020,13291.973
Mozambique,Malawi,2020,99285.416
Mozambique,Malaysia,2020,20019.74
Mozambique,Mali,2020,112.062
Mozambique,Malta,2020,101.467
Mozambique,Mauritania,2020,2.127
Mozambique,Mauritius,2020,11571.919
Mozambique,Mexico,2020,4446.266
Mozambique,"Other Asia, nes",2020,5711.866
Mozambique,Rep. of Moldova,2020,0.7849999999999999
Mozambique,Montenegro,2020,25.361
Mozambique,Morocco,2020,1479.229
Mozambique,Oman,2020,2207.284
Mozambique,Namibia,2020,1825.508
Mozambique,Nauru,2020,17.606
Mozambique,Nepal,2020,640.2429999999999
Mozambique,Netherlands,2020,197198.795
Mozambique,Curaçao,2020,3296.704
Mozambique,Vanuatu,2020,2.532
Mozambique,New Zealand,2020,306.489
Mozambique,Niger,2020,784.602
Mozambique,Nigeria,2020,1994.331
Mozambique,Norway,2020,5844.872
Mozambique,Marshall Isds,2020,615.7320000000001
Mozambique,Pakistan,2020,1709.831
Mozambique,Panama,2020,62.638
Mozambique,Paraguay,2020,31.45
Mozambique,Peru,2020,21.47
Mozambique,Philippines,2020,2135.342
Mozambique,Poland,2020,205971.095
Mozambique,Portugal,2020,96282.018
Mozambique,Timor-Leste,2020,59.72500000000001
Mozambique,Qatar,2020,69.601
Mozambique,Romania,2020,2413.022
Mozambique,Russian Federation,2020,31897.593
Mozambique,Rwanda,2020,4553.83
Mozambique,Saudi Arabia,2020,10040.837
Mozambique,Senegal,2020,4363.066
Mozambique,Serbia,2020,481.096
Mozambique,India,2020,732167.257
Mozambique,Singapore,2020,134004.782
Mozambique,Slovakia,2020,48933.164
Mozambique,Viet Nam,2020,101460.358
Mozambique,Slovenia,2020,68022.11200000001
Mozambique,Somalia,2020,41.058
Mozambique,South Africa,2020,937926.199
Mozambique,Zimbabwe,2020,143852.518
Mozambique,Spain,2020,235950.479
Mozambique,South Sudan,2020,835.785
Mozambique,Eswatini,2020,16031.598
Mozambique,Sweden,2020,6850.406
Mozambique,Switzerland,2020,66382.862
Mozambique,Thailand,2020,27970.057
Mozambique,Togo,2020,53.75
Mozambique,Tokelau,2020,23.837
Mozambique,Trinidad and Tobago,2020,33.815
Mozambique,United Arab Emirates,2020,227499.964
Mozambique,Tunisia,2020,3545.783
Mozambique,Türkiye,2020,69595.206
Mozambique,Uganda,2020,4373.011
Mozambique,Ukraine,2020,9222.291
Mozambique,North Macedonia,2020,276.866
Mozambique,Egypt,2020,13509.767
Mozambique,United Kingdom,2020,371350.692
Mozambique,United Rep. of Tanzania,2020,8224.118
Mozambique,USA,2020,124446.257
Mozambique,Burkina Faso,2020,16.539
Mozambique,Uruguay,2020,1248.35
Mozambique,Uzbekistan,2020,1692.487
Mozambique,Zambia,2020,52297.458
Oman,Afghanistan,2020,1534.012
Oman,Albania,2020,2503.438
Oman,Algeria,2020,85095.273
Oman,Angola,2020,8964.139000000001
Oman,Azerbaijan,2020,628.99
Oman,Argentina,2020,61776.533
Oman,Australia,2020,40296.846
Oman,Austria,2020,2041.561
Oman,Bahamas,2020,8.902999999999999
Oman,Bahrain,2020,137797.296
Oman,Bangladesh,2020,82744.62299999999
Oman,Armenia,2020,287.947
Oman,Belgium,2020,54167.594
Oman,Bolivia (Plurinational State of),2020,26749.852000000003
Oman,Bosnia Herzegovina,2020,2.83
Oman,Botswana,2020,45.267
Oman,Brazil,2020,168491.43600000002
Oman,Belize,2020,51.183
Oman,Brunei Darussalam,2020,11573.446999999998
Oman,Bulgaria,2020,2069.381
Oman,Myanmar,2020,99247.305
Oman,Burundi,2020,1070.839
Oman,Belarus,2020,307.616
Oman,Cambodia,2020,14329.539
Oman,Cameroon,2020,26860.563
Oman,Canada,2020,53657.423
Oman,Cayman Isds,2020,0.179
Oman,Central African Rep.,2020,10380.934999999998
Oman,Sri Lanka,2020,149513.297
Oman,Chad,2020,1977.862
Oman,Chile,2020,11824.678
Oman,China,2020,13797554.949
Oman,Colombia,2020,8708.628999999999
Oman,Comoros,2020,6399.549
Oman,Congo,2020,1720.001
Oman,Dem. Rep. of the Congo,2020,6860.526
Oman,Costa Rica,2020,3029.683
Oman,Croatia,2020,633.203
Oman,Cyprus,2020,825.66
Oman,Czechia,2020,18233.04
Oman,Benin,2020,9086.616
Oman,Denmark,2020,7450.019
Oman,Dominican Rep.,2020,4849.101
Oman,Ecuador,2020,3149.4680000000003
Oman,El Salvador,2020,4451.085
Oman,Equatorial Guinea,2020,734.262
Oman,Ethiopia,2020,15207.389
Oman,Eritrea,2020,43.936
Oman,Estonia,2020,392.598
Oman,Fiji,2020,25.159
Oman,Finland,2020,422.016
Oman,France,2020,49434.551
Oman,French Polynesia,2020,0.208
Oman,Djibouti,2020,27489.879
Oman,Gabon,2020,1768.142
Oman,Georgia,2020,7175.871
Oman,Gambia,2020,278.983
Oman,State of Palestine,2020,9825.964
Oman,Germany,2020,74352.833
Oman,Ghana,2020,6735.293000000001
Oman,Gibraltar,2020,38.003
Oman,Greece,2020,6337.952
Oman,Guatemala,2020,4688.475
Oman,Guinea,2020,795.356
Oman,Guyana,2020,26.304
Oman,Haiti,2020,71.896
Oman,Honduras,2020,1385.372
Oman,"China, Hong Kong SAR",2020,165437.612
Oman,Hungary,2020,546.918
Oman,Iceland,2020,10.63
Oman,Indonesia,2020,212297.544
Oman,Iran,2020,573888.837
Oman,Iraq,2020,136885.106
Oman,Ireland,2020,83059.29599999999
Oman,Italy,2020,66883.087
Oman,Côte d'Ivoire,2020,19201.915
Oman,Jamaica,2020,3516.738
Oman,Japan,2020,1290285.476
Oman,Kazakhstan,2020,36.851
Oman,Jordan,2020,70624.813
Oman,Kenya,2020,131373.389
Oman,Dem. People's Rep. of Korea,2020,1.012
Oman,Rep. of Korea,2020,1980209.261
Oman,Kuwait,2020,277530.777
Oman,Kyrgyzstan,2020,47.909
Oman,Lao People's Dem. Rep.,2020,0.2
Oman,Lebanon,2020,13506.471
Oman,Latvia,2020,136.501
Oman,Liberia,2020,3062.8
Oman,Libya,2020,54039.060000000005
Oman,Lithuania,2020,1789.277
Oman,Luxembourg,2020,38.827000000000005
Oman,"China, Macao SAR",2020,0.181
Oman,Madagascar,2020,53133.441
Oman,Malawi,2020,9895.786
Oman,Malaysia,2020,709015.958
Oman,Maldives,2020,37991.918
Oman,Mali,2020,40.151
Oman,Malta,2020,721.9920000000001
Oman,Mauritania,2020,1224.834
Oman,Mauritius,2020,9704.862
Oman,Mexico,2020,31955.647
Oman,"Other Asia, nes",2020,724712.536
Oman,Rep. of Moldova,2020,567.5079999999999
Oman,Montenegro,2020,1079.783
Oman,Morocco,2020,27244.645
Oman,Mozambique,2020,86741.19900000001
Oman,Namibia,2020,52695.74
Oman,Nepal,2020,32694.599
Oman,Netherlands,2020,127076.851
Oman,Curaçao,2020,134.257
Oman,Aruba,2020,13.371
Oman,New Caledonia,2020,77.183
Oman,New Zealand,2020,8075.895
Oman,Nicaragua,2020,590.1039999999999
Oman,Niger,2020,415.303
Oman,Nigeria,2020,16571.511
Oman,Norway,2020,22583.64
Oman,Marshall Isds,2020,623.0400000000001
Oman,Pakistan,2020,403845.378
Oman,Panama,2020,1615.144
Oman,Papua New Guinea,2020,523.282
Oman,Paraguay,2020,30157.449
Oman,Peru,2020,3042.307
Oman,Philippines,2020,19013.237
Oman,Poland,2020,24621.459
Oman,Portugal,2020,3466.542
Oman,Qatar,2020,2080486.379
Oman,Romania,2020,4326.674
Oman,Russian Federation,2020,8963.463
Oman,Rwanda,2020,9293.63
Oman,Saint Lucia,2020,1.396
Oman,Saudi Arabia,2020,2359330.083
Oman,Senegal,2020,5885.049
Oman,Serbia,2020,1733.565
Oman,Seychelles,2020,1980.873
Oman,Sierra Leone,2020,212.787
Oman,India,2020,2979634.584
Oman,Singapore,2020,315305.897
Oman,Slovakia,2020,571.968
Oman,Viet Nam,2020,121404.495
Oman,Slovenia,2020,1466.015
Oman,Somalia,2020,251091.843
Oman,South Africa,2020,615656.14
Oman,Zimbabwe,2020,1.659
Oman,Spain,2020,34196.889
Oman,South Sudan,2020,119.222
Oman,Sudan,2020,16680.322
Oman,Suriname,2020,200.851
Oman,Sweden,2020,8851.494999999999
Oman,Switzerland,2020,14716.656
Oman,Syria,2020,5703.627
Oman,Tajikistan,2020,10.994
Oman,Thailand,2020,512955.179
Oman,Togo,2020,3357.141
Oman,Trinidad and Tobago,2020,2949.709
Oman,United Arab Emirates,2020,3646879.273
Oman,Tunisia,2020,9519.573
Oman,Türkiye,2020,317462.156
Oman,Turkmenistan,2020,111.896
Oman,Uganda,2020,38237.377
Oman,Ukraine,2020,22589.681
Oman,North Macedonia,2020,33.739999999999995
Oman,Egypt,2020,208918.562
Oman,United Kingdom,2020,140444.422
Oman,United Rep. of Tanzania,2020,66556.425
Oman,USA,2020,1001311.796
Oman,Burkina Faso,2020,129.587
Oman,Uruguay,2020,2605.538
Oman,Uzbekistan,2020,5.409999999999999
Oman,Venezuela,2020,290.983
Oman,Samoa,2020,61.878
Oman,Yemen,2020,564414.6410000001
Oman,Zambia,2020,36100.827
Namibia,Algeria,2020,305.73400000000004
Namibia,American Samoa,2020,212.609
Namibia,Andorra,2020,53.227
Namibia,Angola,2020,31551.686
Namibia,Antigua and Barbuda,2020,22.848
Namibia,Azerbaijan,2020,0.546
Namibia,Argentina,2020,26.488
Namibia,Australia,2020,7403.396
Namibia,Austria,2020,2820.905
Namibia,Bahamas,2020,2028.907
Namibia,Bahrain,2020,458.542
Namibia,Bangladesh,2020,81.844
Namibia,Armenia,2020,11.493
Namibia,Barbados,2020,9.946
Namibia,Belgium,2020,256516.101
Namibia,Bermuda,2020,3.816
Namibia,Bolivia (Plurinational State of),2020,0.104
Namibia,Bosnia Herzegovina,2020,936.456
Namibia,Botswana,2020,494135.268
Namibia,Brazil,2020,10525.825
Namibia,Br. Virgin Isds,2020,5.695
Namibia,Brunei Darussalam,2020,20.431
Namibia,Bulgaria,2020,29.7
Namibia,Myanmar,2020,0.041
Namibia,Burundi,2020,0.028
Namibia,Belarus,2020,25.209
Namibia,Cambodia,2020,68.223
Namibia,Cameroon,2020,11470.619
Namibia,Canada,2020,177054.611
Namibia,Cabo Verde,2020,3.604
Namibia,Cayman Isds,2020,20.9
Namibia,Central African Rep.,2020,73.449
Namibia,Sri Lanka,2020,28.892
Namibia,Chad,2020,0.043
Namibia,Chile,2020,350.653
Namibia,China,2020,607872.282
Namibia,Colombia,2020,2.389
Namibia,Comoros,2020,51.891
Namibia,Congo,2020,19248.974
Namibia,Dem. Rep. of the Congo,2020,105611.629
Namibia,Cook Isds,2020,3.442
Namibia,Costa Rica,2020,0.526
Namibia,Croatia,2020,115.425
Namibia,Cuba,2020,3.929
Namibia,Cyprus,2020,2076.774
Namibia,Czechia,2020,4511.702
Namibia,Benin,2020,566.507
Namibia,Denmark,2020,2633.764
Namibia,Dominica,2020,0.006
Namibia,Dominican Rep.,2020,6.483
Namibia,Ecuador,2020,3.897
Namibia,El Salvador,2020,78.185
Namibia,Equatorial Guinea,2020,0.061
Namibia,Ethiopia,2020,74.236
Namibia,Eritrea,2020,0.625
Namibia,Estonia,2020,148.701
Namibia,Fiji,2020,360.713
Namibia,Finland,2020,35964.649000000005
Namibia,France,2020,75136.616
Namibia,Djibouti,2020,8.837
Namibia,Gabon,2020,402.1
Namibia,Georgia,2020,3.877
Namibia,State of Palestine,2020,7.14
Namibia,Germany,2020,142473.994
Namibia,Ghana,2020,2265.86
Namibia,Gibraltar,2020,59.794
Namibia,Kiribati,2020,29.89
Namibia,Greece,2020,3526.334
Namibia,Guatemala,2020,1.783
Namibia,Guinea,2020,2.841
Namibia,Guyana,2020,1.431
Namibia,"China, Hong Kong SAR",2020,13334.594
Namibia,Hungary,2020,105.437
Namibia,Iceland,2020,157.566
Namibia,Indonesia,2020,3368.418
Namibia,Iraq,2020,11.946
Namibia,Ireland,2020,979.078
Namibia,Israel,2020,44285.705
Namibia,Italy,2020,127171.108
Namibia,Côte d'Ivoire,2020,913.566
Namibia,Jamaica,2020,0.248
Namibia,Japan,2020,8488.961
Namibia,Kazakhstan,2020,2.441
Namibia,Jordan,2020,180.332
Namibia,Kenya,2020,2170.646
Namibia,Rep. of Korea,2020,23252.246
Namibia,Kuwait,2020,250.75
Namibia,Lao People's Dem. Rep.,2020,55.549
Namibia,Lebanon,2020,417.068
Namibia,Lesotho,2020,151.346
Namibia,Latvia,2020,2.185
Namibia,Liberia,2020,115.333
Namibia,Libya,2020,0.001
Namibia,Lithuania,2020,166.998
Namibia,Luxembourg,2020,1636.812
Namibia,"China, Macao SAR",2020,0.833
Namibia,Madagascar,2020,1.996
Namibia,Malawi,2020,2789.3540000000003
Namibia,Malaysia,2020,6537.659000000001
Namibia,Maldives,2020,31.398
Namibia,Mali,2020,48.038
Namibia,Malta,2020,3052.197
Namibia,Mauritania,2020,153.759
Namibia,Mauritius,2020,1433.684
Namibia,Mexico,2020,64.997
Namibia,"Other Asia, nes",2020,5065.094
Namibia,Mongolia,2020,28.471
Namibia,Rep. of Moldova,2020,5.849
Namibia,Montenegro,2020,18.478
Namibia,Morocco,2020,347.536
Namibia,Mozambique,2020,31299.902
Namibia,Oman,2020,124.689
Namibia,Nepal,2020,148.859
Namibia,Netherlands,2020,104426.206
Namibia,Curaçao,2020,0.255
Namibia,Vanuatu,2020,144.811
Namibia,New Zealand,2020,369.543
Namibia,Nicaragua,2020,143.833
Namibia,Niger,2020,120.703
Namibia,Nigeria,2020,17004.958
Namibia,Norway,2020,12715.226
Namibia,Marshall Isds,2020,557.521
Namibia,Pakistan,2020,634.777
Namibia,Panama,2020,1470.837
Namibia,Papua New Guinea,2020,211.242
Namibia,Peru,2020,21.494
Namibia,Philippines,2020,13.262
Namibia,Poland,2020,13049.206
Namibia,Portugal,2020,19919.14
Namibia,Qatar,2020,154.253
Namibia,Romania,2020,37.217
Namibia,Russian Federation,2020,2668.403
Namibia,Rwanda,2020,120.374
Namibia,Saint Helena,2020,0.687
Namibia,Saint Kitts and Nevis,2020,3.034
Namibia,Saint Lucia,2020,7.444
Namibia,Saint Vincent and the Grenadines,2020,90.003
Namibia,Sao Tome and Principe,2020,87.451
Namibia,Saudi Arabia,2020,926.06
Namibia,Senegal,2020,488.72
Namibia,Serbia,2020,6.13
Namibia,Seychelles,2020,1095.5859999999998
Namibia,Sierra Leone,2020,0.311
Namibia,India,2020,33722.088
Namibia,Singapore,2020,80035.27399999999
Namibia,Slovakia,2020,1405.306
Namibia,Viet Nam,2020,5785.055
Namibia,Slovenia,2020,1975.348
Namibia,South Africa,2020,1166991.293
Namibia,Zimbabwe,2020,18091.361
Namibia,Spain,2020,250322.087
Namibia,Sudan,2020,0.136
Namibia,Eswatini,2020,135.39
Namibia,Sweden,2020,875.142
Namibia,Switzerland,2020,6274.637000000001
Namibia,Thailand,2020,17856.199
Namibia,Togo,2020,151.214
Namibia,Trinidad and Tobago,2020,1.409
Namibia,United Arab Emirates,2020,143000.488
Namibia,Tunisia,2020,106.685
Namibia,Türkiye,2020,304.171
Namibia,Uganda,2020,154798.416
Namibia,Ukraine,2020,40.133
Namibia,North Macedonia,2020,24.695
Namibia,Egypt,2020,11.349
Namibia,United Kingdom,2020,31671.667
Namibia,United Rep. of Tanzania,2020,4524.559
Namibia,USA,2020,81808.499
Namibia,Burkina Faso,2020,31.126
Namibia,Uruguay,2020,2662.811
Namibia,Zambia,2020,156335.121
Nauru,Andorra,2020,5.524
Nauru,Angola,2020,23.416
Nauru,Azerbaijan,2020,17.098
Nauru,Australia,2020,315.134
Nauru,Austria,2020,11.3
Nauru,Bahamas,2020,1602.3100000000002
Nauru,Bahrain,2020,8.004999999999999
Nauru,Belgium,2020,0.467
Nauru,Bolivia (Plurinational State of),2020,42.076
Nauru,Bosnia Herzegovina,2020,0.57
Nauru,Brazil,2020,2.099
Nauru,Brunei Darussalam,2020,4.222
Nauru,Belarus,2020,13.573
Nauru,Cameroon,2020,9.842
Nauru,Canada,2020,49.661
Nauru,Sri Lanka,2020,61.035
Nauru,China,2020,81.192
Nauru,Dem. Rep. of the Congo,2020,11.23
Nauru,Czechia,2020,863.654
Nauru,Denmark,2020,10.379
Nauru,Dominican Rep.,2020,2.134
Nauru,Ecuador,2020,7.808
Nauru,El Salvador,2020,0.015
Nauru,Fiji,2020,12.377
Nauru,Finland,2020,3.371
Nauru,France,2020,0.986
Nauru,Gabon,2020,4.381
Nauru,Germany,2020,36.096
Nauru,Indonesia,2020,30.375
Nauru,Ireland,2020,2.045
Nauru,Côte d'Ivoire,2020,12.554
Nauru,Japan,2020,1537.396
Nauru,Kenya,2020,14.57
Nauru,Rep. of Korea,2020,3142.382
Nauru,Kuwait,2020,7.123
Nauru,Luxembourg,2020,7.1450000000000005
Nauru,Malaysia,2020,20.168
Nauru,Mauritius,2020,1.546
Nauru,Mexico,2020,5.685
Nauru,"Other Asia, nes",2020,8.536999999999999
Nauru,Rep. of Moldova,2020,2.415
Nauru,Nepal,2020,0.424
Nauru,New Zealand,2020,2549.788
Nauru,Nicaragua,2020,0.566
Nauru,Norway,2020,95.6
Nauru,Philippines,2020,24448.22
Nauru,Poland,2020,9.516
Nauru,Russian Federation,2020,21.89
Nauru,Saint Vincent and the Grenadines,2020,4.328
Nauru,Saudi Arabia,2020,149.823
Nauru,Senegal,2020,59.996
Nauru,Serbia,2020,35.193
Nauru,Seychelles,2020,19.298
Nauru,Singapore,2020,177.784
Nauru,Slovakia,2020,14.03
Nauru,Slovenia,2020,179.688
Nauru,South Africa,2020,27.187
Nauru,Spain,2020,15.943
Nauru,Eswatini,2020,0.977
Nauru,Thailand,2020,65285.71000000001
Nauru,Trinidad and Tobago,2020,4.526000000000001
Nauru,United Arab Emirates,2020,15.093
Nauru,Tunisia,2020,38.996
Nauru,Türkiye,2020,41.323
Nauru,Ukraine,2020,5.851
Nauru,United Kingdom,2020,86.625
Nauru,United Rep. of Tanzania,2020,10.591
Nauru,USA,2020,3727.576
Nauru,Burkina Faso,2020,0.561
Nepal,Afghanistan,2020,0.099
Nepal,Algeria,2020,654.058
Nepal,Andorra,2020,0.488
Nepal,Angola,2020,125.839
Nepal,Antigua and Barbuda,2020,0.174
Nepal,Azerbaijan,2020,57.188
Nepal,Argentina,2020,9.146
Nepal,Australia,2020,8105.753
Nepal,Austria,2020,2386.353
Nepal,Bahamas,2020,7.771000000000001
Nepal,Bahrain,2020,38.689
Nepal,Bangladesh,2020,4036.199
Nepal,Armenia,2020,36.327
Nepal,Barbados,2020,2.691
Nepal,Belgium,2020,2780.37
Nepal,Bermuda,2020,0.107
Nepal,Bhutan,2020,375.704
Nepal,Bolivia (Plurinational State of),2020,2.382
Nepal,Bosnia Herzegovina,2020,22.325
Nepal,Brazil,2020,281.737
Nepal,Brunei Darussalam,2020,23.15
Nepal,Bulgaria,2020,22.437
Nepal,Myanmar,2020,766.175
Nepal,Burundi,2020,31.156
Nepal,Belarus,2020,40.63
Nepal,Cambodia,2020,69.059
Nepal,Cameroon,2020,1.361
Nepal,Canada,2020,8741.806
Nepal,Cayman Isds,2020,1.469
Nepal,Central African Rep.,2020,74.21499999999999
Nepal,Sri Lanka,2020,175.513
Nepal,Chad,2020,37.431
Nepal,Chile,2020,243.407
Nepal,China,2020,16795.762
Nepal,Colombia,2020,53.643
Nepal,Congo,2020,3.027
Nepal,Costa Rica,2020,23.55
Nepal,Croatia,2020,85.5
Nepal,Cyprus,2020,21.288
Nepal,Czechia,2020,12510.916
Nepal,Denmark,2020,3906.89
Nepal,Dominica,2020,1.532
Nepal,Dominican Rep.,2020,25.831
Nepal,Ecuador,2020,3.811
Nepal,El Salvador,2020,0.031
Nepal,Ethiopia,2020,1.02
Nepal,Estonia,2020,49.432
Nepal,Fiji,2020,0.331
Nepal,Finland,2020,876.436
Nepal,France,2020,11683.583
Nepal,French Polynesia,2020,22.705
Nepal,Georgia,2020,11.534
Nepal,State of Palestine,2020,90.174
Nepal,Germany,2020,28924.481
Nepal,Greece,2020,304.312
Nepal,Honduras,2020,1.359
Nepal,"China, Hong Kong SAR",2020,3831.529
Nepal,Hungary,2020,337.129
Nepal,Iceland,2020,352.036
Nepal,Indonesia,2020,2376.807
Nepal,Iran,2020,28.832
Nepal,Iraq,2020,1.303
Nepal,Ireland,2020,697.453
